효능군,품목명
정신신경용제,아졸락정0.25밀리그람(알프라졸람)_(0.25mg/1정)
정신신경용제,명문알프라졸람정0.25밀리그램_(0.25mg/1정)
정신신경용제,자나팜정0.25밀리그람(알프라졸람)_(0.25mg/1정)
정신신경용제,"알프라낙스정0.25밀리그람_(알프라졸람, 0.25mg/1정)"
정신신경용제,알프람정0.25밀리그램(알프라졸람)(수출명:Alpram Tablet 0.25mg)_(0.25mg/1정)
정신신경용제,알프라원정0.25밀리그램(알프라졸람)_(0.25mg/1정)
정신신경용제,자나팜정0.4밀리그람(알프라졸람)_(0.4mg/1정)
정신신경용제,알프람정0.4밀리그램(알프라졸람)_(0.4mg/1정)
정신신경용제,자낙스정0.5밀리그램(알프라졸람)_(0.5mg/1정)
정신신경용제,자이렌정(알프라졸람)_(0.5mg/1정)
정신신경용제,한림알프라졸람정0.5밀리그램_(0.5mg/1정)
정신신경용제,아졸락정0.5밀리그람(알프라졸람)_(0.5mg/1정)
정신신경용제,명문알프라졸람정0.5밀리그램_(0.5mg/1정)
정신신경용제,자나팜정0.5밀리그람(알프라졸람)_(0.5mg/1정)
정신신경용제,"알프라낙스정0.5밀리그람_(알프라졸람, 0.5mg/1정)"
정신신경용제,알프람정0.5밀리그램(알프라졸람)_(0.5mg/1정)
정신신경용제,알프라원정0.5밀리그램(알프라졸람)_(0.5mg/1정)
정신신경용제,자나팜정0.125밀리그램(알프라졸람)_(0.125mg/1정)
정신신경용제,알프람정0.125밀리그램(알프라졸람)_(0.125mg/1정)
호흡기관용약,에이펙트정(암브록솔염산염)_(30mg/1정)
호흡기관용약,암브린정(암브록솔염산염)_(30mg/1정)
호흡기관용약,뮤코펙트정(암브록솔염산염)_(30mg/1정)
호흡기관용약,파비스염산암브록솔정_(30mg/1정)
호흡기관용약,브록솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,이든암브록솔염산염정(암브록솔염산염)_(30mg/1정)
호흡기관용약,암브렉트정(암브록솔염산염)_(30mg/1정)
호흡기관용약,암브론정30mg(암브록솔염산염)_(30mg/1정)
호흡기관용약,뮤코로솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,록솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,로이솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,암펙솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,영일염산암브록솔정_(30mg/1정)
호흡기관용약,아록솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,아세르정(암브록솔염산염)_(30mg/1정)
호흡기관용약,오스틴암브록솔염산염정_(30mg/1정)
호흡기관용약,넥스팜염산암부록솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,"유니온암브록솔정(암브록솔염산염)(수출명:Unibraxol Tab., Broxol Tab.)_(30mg/1정)"
호흡기관용약,다이투스정(암브록솔염산염)_(30mg/1정)
호흡기관용약,팜젠암브록솔염산염정30mg_(30mg/1정)
호흡기관용약,이텍스암브록솔정(암브록솔염산염)_(30mg/1정)
호흡기관용약,뮤코솔주(암브록솔염산염)_(15mg/2mL)
호흡기관용약,오코솔주(암브록솔염산염)_(15mg/2mL)
호흡기관용약,일동암브록솔주사액(암브록솔염산염)_(15mg/2mL)
호흡기관용약,동광염산암브록솔주사_(15mg/2mL)
호흡기관용약,프렌틸주(암브록솔염산염)_(15mg/2mL)
호흡기관용약,로이솔주사액(암브록솔염산염)_(15mg/2mL)
호흡기관용약,명문암브록솔염산염주사_(15mg/2mL)
호흡기관용약,아록솔주(암브록솔염산염)_(15mg/2mL)
호흡기관용약,신일암브록솔염산염주사액_(15mg/2mL)
호흡기관용약,앰브로주사(염산암브록솔)_(15mg/2mL)
호흡기관용약,유니온암브록솔주(염산암브록솔)_(15mg/2mL)
호흡기관용약,휴온스암브록솔염산염주사액(수출명:AMBROXINJ.)_(15mg/2mL)
호흡기관용약,나독솔주사(암브록솔염산염)_(15mg/2mL)
호흡기관용약,뮤코브이시럽(암브록솔염산염)_(1.5g/500mL)
호흡기관용약,팜젠암브록솔염산염시럽_(1.5g/500mL)
호흡기관용약,이텍스암브록솔시럽(암브록솔염산염)_(1.5g/500mL)
호흡기관용약,이텍스암브록솔시럽(암브록솔염산염)_(3g/1000mL)
혈압강하작용의약품,아미로정(염산아미로라이드)_(5mg/1정)
호흡기관용약,"대원아미노필린정[수출명:아미핀정(Amipinetab.)]_(아미노필린수화물, 0.1g/1정)"
호흡기관용약,소아용아스콘틴서방정(아미노필린수화물)_(0.1g/1정)
호흡기관용약,아스콘틴서방정(아미노필린수화물)_(0.225g/1정)
호흡기관용약,대한아미노필린주사액(2.5%)_(0.25g/10mL)
호흡기관용약,제일아미노필린주사액_(0.25g/10mL)
호흡기관용약,휴온스아미노필린주사액_(0.25g/10mL)
호흡기관용약,대원아미노필린주사액[수출명:아미핀주(아미노필린수화물)(AmipineInj.)]_(0.25g/10mL)
정신신경용제,에트라빌10밀리그램정(아미트리프틸린염산염)_(10mg/1정)
정신신경용제,명인아미트리프틸린염산염정10밀리그람_(10mg/1정)
정신신경용제,에나폰정10밀리그램(아미트리프틸린염산염)_(10mg/1정)
정신신경용제,에트라빌25밀리그램정(아미트리프틸린염산염)_(25mg/1정)
정신신경용제,에나폰정5밀리그램(아미트리프틸린염산염)_(5mg/1정)
혈압강하작용의약품,로바스크정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,프레스틴정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로디펜정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,뉴암로디프정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로디젠정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바스정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암베산정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로베핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바딘정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바킴정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로디바정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바스크정5밀리그람(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로비스정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,엠피디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,신텍스핀정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,옥타디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,셀로디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,유로디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,베로핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,이디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,오코디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,아로딥정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,바로스크정5밀리그람(베실산암로디핀)_(6.944mg/1정)
혈압강하작용의약품,아모텐션정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바로크정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,영진암로디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,동화암로디핀베실산염정5밀리그램_(6.944mg/1정)
혈압강하작용의약품,암로원정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,동성암로디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,국제암로디핀정5밀리그람(암로디핀베실산염)_(6.94mg/1정)
혈압강하작용의약품,디로바정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,유나스크정(암로디핀베실산염)_(6.94mg/1정)
혈압강하작용의약품,아실도핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,스카드비(B)정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,에바스크정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,아모핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,메디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바젠정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로바정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,시암로핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,바로디핀정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,씨엠지암로디핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바텐션정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노브디핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,칼브록정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로다운정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,명문암로디핀정5mg(암로디핀베실산염)_(6.94mg/1정)
혈압강하작용의약품,베스디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,서울암로디핀베실산염정_(6.944mg/1정)
혈압강하작용의약품,비씨로우정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로스핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암피베실정5mg(암로디핀베실산염)_(6.94mg/1정)
혈압강하작용의약품,신노바핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,코비스크정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,뉴스크정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바모핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로베틴정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바포스정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바넬정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,네오드로핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노마로크정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로다정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바스틴정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,로우딘정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,베산드로핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로디정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바크정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,베로디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로스트정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로사정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바스핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바틴정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,산도스암로디핀정5밀리그램(베실산암로디핀)_(6.94mg/1정)
혈압강하작용의약품,아드정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암롤정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,디아딘정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,유니베실정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로크정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,에이엠비즈정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암베스크정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,휴온스암로디핀정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바스칸정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,하퍼텐정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,에이디핀정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,아로노바정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,노바디크정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,티디에스베실산암로디핀정_(6.944mg/1정)
혈압강하작용의약품,암로베실정5mg(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암베스정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,뉴아딘정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,크라노스정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,대웅바이오암로디핀정5밀리그램(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,암로닌정(암로디핀베실산염)_(6.944mg/1정)
혈압강하작용의약품,유디핀정(암로디핀베실산염)_(6.94mg/1정)
혈압강하작용의약품,뉴암로디프정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,노바스크정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,바로스크정10밀리그램(암로디핀베실산염)_(13.888mg/1정)
혈압강하작용의약품,아모텐션정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,동화암로디핀베실산염정10밀리그램_(13.888mg/1정)
혈압강하작용의약품,디로바정10mg(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,유나스크정10mg(암로디핀베실산염)_(13.88mg/1정)
혈압강하작용의약품,시암로핀정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,바로디핀정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,신노바핀정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,암로사정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,크라노스정10밀리그램(암로디핀베실산염)_(13.889mg/1정)
혈압강하작용의약품,노바스크정2.5밀리그램(암로디핀베실산염)_(3.472mg/1정)
혈압강하작용의약품,알말정10밀리그램(아로티놀롤염산염)_(10mg/1정)
혈압강하작용의약품,알잘정10밀리그램(아로티놀롤염산염)_(10mg/1정)
혈압강하작용의약품,알말정5밀리그램(아로티놀롤염산염)_(5mg/1정)
혈압강하작용의약품,알잘정5밀리그램(아로티놀롤염산염)_(5mg/1정)
해열진통소염제,바이엘아스피린정500밀리그람_(0.5g/1정)
혈압강하작용의약품,대웅아테놀롤정25밀리그램_(25mg/1정)
혈압강하작용의약품,현대테놀민정25밀리그람(아테놀롤)_(25mg/1정)
혈압강하작용의약품,신일아테놀올정25밀리그램(아테놀롤)_(25mg/1정)
혈압강하작용의약품,중헌아테놀롤정50밀리그램_(50mg/1정)
혈압강하작용의약품,대웅아테놀롤정50밀리그램_(50mg/1정)
혈압강하작용의약품,현대테놀민정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,영진아테놀올정_(50mg/1정)
혈압강하작용의약품,로테날정50밀리그램(아테놀롤)_(50mg/1정)
혈압강하작용의약품,한미아테놀올정50밀리그램(아테놀올)_(50mg/1정)
혈압강하작용의약품,베테놀정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,에이티정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,아테놀정(아테놀올)_(50mg/1정)
혈압강하작용의약품,신풍아테놀올정_(50mg/1정)
혈압강하작용의약품,아놀렉스정50밀리그램(아테놀롤)_(50mg/1정)
혈압강하작용의약품,대우아테놀올정_(50mg/1정)
혈압강하작용의약품,지엘아테놀올정50밀리그램_(50mg/1정)
혈압강하작용의약품,테나롤정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,아테롤정50밀리그램(아테놀롤)_(50mg/1정)
혈압강하작용의약품,삼천당아테놀올정_(50mg/1정)
혈압강하작용의약품,테놀란정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,맥시놀정(아테놀롤)_(50mg/1정)
혈압강하작용의약품,신일아테놀올정(아테놀롤)_(50mg/1정)
